,name,full_text,date,url
273,Andrew Tate,"Stop for 10 seconds. 

Stop whatever you're doing, put your phone down. 

Clear your mind. 

Deep breath in and out. 

Do you notice how happy you feel? 

You've been happy all of this time, but you weren’t paying attention. Keep the smile. 

Then back to work. Let's fucking go.",2023-01-12T14:03:40.000Z,https://twitter.com/Cobratate/status/1613537196891410432
274,Andrew Tate,"How would you raise your children in the current world we live in?

Watch the full interview here: 
https://t.co/rS2vYKJull https://t.co/fRhvgOWnIF",2023-01-12T11:39:00.000Z,https://twitter.com/Cobratate/status/1613500788860411904
275,Andrew Tate,"Knowing how to control yourself is never a disadvantage. 

It doesn't matter how savage the situation - becoming savage is a choice. 

Staying calm is a choice.",2023-01-12T09:14:27.000Z,https://twitter.com/Cobratate/status/1613464412534317056
276,Andrew Tate,"ANDREW TATE TRIES TO BUY A TIGER

Tate Confidential Ep. 170

OUT NOW:
https://t.co/YVb64dNwlw https://t.co/q8EGHsonHU",2023-01-11T21:23:57.000Z,https://twitter.com/Cobratate/status/1613285609048625170
277,Andrew Tate,"It’s IMPOSSIBLE to not get everything you want if you truly work hard every day. 

Most of you just don’t work hard. 

The few who do, work hard on the wrong things. 

Fix this.",2023-01-11T18:41:14.000Z,https://twitter.com/Cobratate/status/1613244660134076434
278,Andrew Tate,"Happiness must be earned

Watch the full interview here: 
https://t.co/rS2vYKJull https://t.co/SKbxEbKOkp",2023-01-11T17:08:19.000Z,https://twitter.com/Cobratate/status/1613221279917608972
279,Andrew Tate,"Lol.

Even in Romanian Prison they talk about Logan Paul being a scammer.",2023-01-11T14:28:04.000Z,https://twitter.com/Cobratate/status/1613180950422212608
280,Andrew Tate,"You are the Matrix. You are an Agent.

But the Matrix is cracking.

And now you will pay the price.",2023-01-11T13:16:38.000Z,https://twitter.com/Cobratate/status/1613162974746742786
281,Andrew Tate,"My whole life everyone called me paranoid. 

They said I work too hard. 

They said it was impossible. 

They said I was worried about nothing. 

They said I was at War with an enemy that didn’t exist. 

They said I was rushing for no reason. 

Today? They just say I was right.",2023-01-11T10:22:52.000Z,https://twitter.com/Cobratate/status/1613119244190846976
282,Andrew Tate,"I believe that men have the divine imperative to become as capable, powerful and competent as possible in this life.",NA,NA
283,Andrew Tate,I reserve my human right to hold my own beliefs and practice them as I see fit and allow other people the same right to believe and act as they wish.,NA,NA
284,Andrew Tate,I prefer loving rewarding consensual relationships with beautiful positive and virtuous women.,NA,NA
285,Andrew Tate,I believe men and women are different and that each has their own unique and important strengths and abilities.,NA,NA
286,Andrew Tate,I believe men have the sacred duty to protect and provide for the important people in their lives.,NA,NA
287,Andrew Tate,I believe men have the sacred duty to protect the innocence and sanctity of their children and reserve the right and responsibility to raise their children as they see best to ensure their long-term happiness and success.,NA,NA
288,Andrew Tate,I believe that men have the sacred duty to raise strong capable and honorable sons.,NA,NA
289,Andrew Tate,I believe that men have the sacred duty to raise kind feminine and virtuous daughters.,NA,NA
290,Andrew Tate,I utterly disprove of violence within romantic or familiar relationships.,NA,NA
291,Andrew Tate,I support good and honest governments who will obey their laws.,NA,NA
292,Andrew Tate,I prefer to only conduct business dealings with trusted and vetted brothers.,NA,NA
293,Andrew Tate,I believe that a man has a sacred duty to hold true to his word and do exactly what he says he will do.,NA,NA
294,Andrew Tate,I believe that a man’s life is difficult and that he has a sacred duty to become strong to handle such difficulty.,NA,NA
295,Andrew Tate,I believe men are personally responsible for their actions and for the results they achieve in their lives.,NA,NA
296,Andrew Tate,I believe in emotional control and the vital need to become disciplined and professional in all things.,NA,NA
297,Andrew Tate,I believe that men have the sacred duty to approach everything in life from a position strength.,NA,NA
298,Andrew Tate,I believe that all men have the sacred duty to become men of upright and virtuous character and live above all possible reproach.,NA,NA
299,Andrew Tate,I believe it is incumbent upon me to ruthlessly identify my own weaknesses and limitations and I eagerly work to overcome them and become more capable in all realms.,NA,NA
300,Andrew Tate,"I seek to improve my personal freedom to think, act and live to my masculine imperative in all ways.",NA,NA
301,Andrew Tate,I believe each man has a sacred duty to mold the physical body into the strongest and most resilient and most capable version of itself.,NA,NA
302,Andrew Tate,I believe that men have the sacred duty to rigorously train themselves both physically and mentally every day.,NA,NA
303,Andrew Tate,I believe that I have the sacred duty to only eat the highest quality foods possible.,NA,NA
304,Andrew Tate,I reserve the right to protect the sanctity of my bloodstream and make my own decisions about medical care and procedures.,NA,NA
305,Andrew Tate,"I affirm the importance of endlessly improving my mental faculties through diligent work, study and practice.",NA,NA
306,Andrew Tate,I believe in acquiring wealth and abundance in order to improve my life and do good for those I care about.,NA,NA
307,Andrew Tate,I believe in the merits of healthy competition and constantly encourage all men to seek out competition to improve themselves.,NA,NA
308,Andrew Tate,"I believe that masculine brotherhood is essential to men’s mental health, happiness and success. And I relentlessly encourage men to meet together, train together and work together.",NA,NA
309,Andrew Tate,"I maintain the trust of my brothers through reverent silence, regarding our most sacred and shared experiences.",NA,NA
310,Andrew Tate,I believe in honoring my ancestors and living in a way that would make most of them proud of me today.,NA,NA
311,Andrew Tate,I reserve the right to administer difficult rites of passage for our young men to allow them to earn the rank of manhood.,NA,NA
312,Andrew Tate,I affirm the importance and need for travel and adventure as men.,NA,NA
313,Andrew Tate,"I seek to help men overcome poor mental health through embracing hard work, physical improvements and shared masculine brotherhood.",NA,NA
314,Andrew Tate,I reserve the right to make the best choices I can at the time to protect myself and respect my mental health.,NA,NA
315,Andrew Tate,I do good in the world and seek to help those less fortunate.,NA,NA
316,Andrew Tate,"I believe all men have the responsibility to lead and guide those they care about for greater health, prosperity, and happiness.",NA,NA
317,Andrew Tate,I choose to only interact with those who are respectful and civil to me in return for my own respectfulness and civility.,NA,NA
318,Andrew Tate,I reserve the freedom to speak and refer to others as I believe is best and most truthful.,NA,NA
319,Andrew Tate,"I reserve the right to choose my company and include only those whom I believe are best for my health, happiness and success.",NA,NA
320,Andrew Tate,"I believe I have an imperative to only spend my time that I determine is beneficial, uplifting and empowering to myself and others.",NA,NA
321,Andrew Tate,I choose to only allow myself to be influenced by those who I believe have my best interests in mind.,NA,NA
322,Andrew Tate,Each day I dedicate myself to create anew the greatest possible positive impact on the world and do the work necessary to achieve a greater masculine excellence across all realms of human endeavor.,NA,NA
